Arbeitslohn,"[ˈʔaɐ̯baɪ̯tsˌloːn],[ˈʔaʁbaɪ̯tsˌloːn]"
arbeitslos,/ˈaʁbaɪ̯tsloːs/
Arbeitslose,/ˈaʁbaɪ̯t͡sloːzə/
Arbeitsloser,/ˈaʁbaɪ̯t͡sloːzɐ/
Arbeitslosigkeit,"/ˈaʁbaɪ̯tsˌloːzɪçkaɪ̯t/,[ˈʔaʁbaɪ̯tsˌloːzɪçkʰaɪ̯tʰ]"
arbeitsmäßig,/ˈaʁbaɪ̯tsˌmɛːsɪç/,"qualifier:standard; used naturally in western Germany and Switzerland"
arbeitsmäßig,/-ˌmeːsɪç/,"qualifier:overall more common; particularly northern and eastern regions"
arbeitsmäßig,/-ˌmɛːsɪk/,"qualifier:common form in southern Germany, Austria, and Switzerland"
Arbeitsministerium,[ˈaʁbaɪ̯t͡sminɪsˌteːʀi̯ʊm]
Arbeitsmöglichkeit,/ˈaʁbaɪ̯t͡sˌmøːklɪçkaɪ̯t/
Arbeitsniederlegung,[ˈaʁbaɪ̯tsˌniːdɐleːɡʊŋ]
Arbeitspensum,/ˈaʁbaɪ̯t͡sˌpɛnzʊm/
Arbeitsplatz,/ˈʔaʁbaɪ̯tsˌplats/
Arbeitsspeicher,/ˈarbaɪ̯t͡sʃpaɪ̯çɐ/
Arbeitssuche,/ˈaʁbaɪ̯t͡sˌzuːxə/
Arbeitstier,"/ˈaʁbaɪ̯tsˌtiːɐ̯/,[ˈaʁbaɪ̯t͡sˌtiːɐ̯],[ˈaɐ̯baɪ̯t͡sˌtiːɐ̯]"
Arbeitstiere,/ˈaʁbaɪ̯tsˌtiːʁə/
Arbeitstieres,/ˈaʁbaɪ̯tsˌtiːʁəs/
Arbeitstiers,/ˈaʁbaɪ̯tsˌtiːɐ̯s/
Arbeitstisch,/ˈaʁbaɪ̯t͡sˌtɪʃ/
arbeitsunfähig,/ˈaʁbaɪ̯t͡sˌʔʊnfɛːɪç/,"qualifier:standard; used naturally in western Germany and Switzerland"
Arbeitsunfähigkeit,[ˈaʁbaɪ̯t͡sʊnfɛːɪçkaɪ̯t],"qualifier:standard; used naturally in western Germany and Switzerland"
Arbeitsunfähigkeit,[-feːɪçkaɪ̯t],"qualifier:overall more common; particularly northern and eastern regions"
Arbeitsunfähigkeitsversicherung,/ˈaʁbaɪ̯t͡sʔʊnfɛːɪçkaɪ̯t͡sfɛɐ̯ˌzɪçəʁʊŋ/,"qualifier:standard; used naturally in western Germany and Switzerland"
Arbeitsunfähigkeitsversicherung,/-ʔʊnfeːɪç-/,"qualifier:overall more common; particularly northern and eastern regions"
arbeitsunfähig,/-ˌʔʊnfeːɪç/,"qualifier:overall more common; particularly northern and eastern regions"
arbeitsunfähig,/-ˌʔʊnfɛːɪk/,"qualifier:common form in southern Germany, Austria, and Switzerland"
arbiträr,"/aʁbiˈtʁɛːɐ̯/,/aʁbiˈtʁeːɐ̯/"
Arboretum,/aʁboːˈʁeːtʊm/
Archaikum,/aʁˈçaːikʊm/
archaisch,"/arˈçaːɪʃ/,[ʔaʁˈçaː.ɪʃ],[ʔa(ɐ̯)ˈçaː.ɪʃ]"
Archäologie,/aʁçɛoloˈɡiː/
Archäologin,"/aʁçeoˈloːɡɪn/,/aʁçɛoˈloːɡɪn/"
Arche,"/ˈarçə/,[ˈʔaʁçə],[ˈʔaɐ̯çə],[ˈʔaːçə] &lt;!-- sic, doesn't become [a:xə] --&gt;"
Archetyp,"/ˌaʁçeˈtyːp/,/ˈaʁçeˌtyːp/"
Archimedes-Konstante,/aʁçiˈmeːdɛskɔnˌstantə/
archimedische Körper,/aʁçiˈmeːdɪʃə ˌkœrpər/
archimedischer Körper,"/aʁçiˈmeːdɪʃər ˌkœrpər/,[aʁçiˈmeːdɪʃɐ ˌkœʁpɐ],[aʁçiˈmeːdɪʃɐ ˌkœɐ̯pɐ]"
Archipel,/ˌaʁçiˈpeːl/
Archiphonem,/ˈaʁçifoːˌneːm/
Architekt,/aʁçiˈtɛkt/
Architektin,/aʁçiˈtɛktɪn/
architektonisch,/aʁçitɛkˈtoːnɪʃ/
Architektur,/aʁçitɛkˈtuːɐ̯/
Archivar,/ˌaʁçiˈvaːɐ̯/
Archivarin,/ˌaʁçiˈvaːʁɪn/
Archivarinnen,/ˌaʁçiˈvaːʁɪnən/
Archiv,/aʁˈçiːf/
-är,/eːɐ̯/,"qualifier:overall more common; particularly northern and eastern regions"
Areal,/aʁeˈaːl/
Arena,/aˈʁeːna/
Ären,"/ˈɛːrən/,[ˈʔɛː.ʁən],[ˈʔeːʁən]"
-är,/ɛːɐ̯/,"qualifier:standard; used naturally in western Germany and Switzerland"
ärgerlicher,/ˈʔɛɐ̯ɡɐlɪçɐ/
ärgerlich,"/ˈɛʁɡɐlɪç/,[ˈɛʁɡɐlɪç],[ˈɛɐ̯ɡɐlɪç]"
ärgerlichsten,"/ˈʔɛɐ̯ɡɐlɪçstn̩/,/ˈʔɛɐ̯ɡɐlɪçstən/"
Ärgernisses,/ˈʔɛɐ̯ɡɐnɪsəs/
Ärgernisse,/ˈʔɛɐ̯ɡɐnɪsə/
Ärgernis,/ˈʔɛɐ̯ɡɐnɪs/
ärgern,/ˈʔɛɐ̯ɡɐn/
Ärger,/ˈʔɛɐ̯ɡɐ/
Arglist,/ˈaʁkˌlɪst/
arglistig,/ˈaʁkˌlɪstɪç/,"qualifier:standard"
arglistig,/ˈaʁkˌlɪstɪk/,"qualifier:common form in southern Germany, Austria, and Switzerland"
arglos,/ˈaʁkloːs/
Arglosigkeit,[ˈaʁkˌloːzɪçkaɪ̯t]
Argument,/arɡuˈmɛnt/
argumentieren,/aʁɡumɛnˈtiːʁən/
Argusauge,/ˈaʁɡʊsˌʔaʊ̯ɡə/
Argwohn,"/ˈaʁkˌvoːn/,[ˈʔaʁkvoːn]"
argwöhnen,/ˈaʁkˌvøːnən/
argwöhnisch,/ˈaʁkvøːnɪʃ/
Ariadnefaden,/aˈʁi̯adnəˌfaːdn̩/
arid,/aˈʁiːt/
Arie,[ˈaːʀɪ̯ə]
Ariel,/ˈaːʁi̯eːl/
Ariel,/ˈaːʁi̯ɛl/
arisch,[ˈʔaːʁɪʃ]
Arisch,[ˈʔaːʁɪʃ]
Aristotelismus,/aʁɪstoteˈlɪsmʊs/
Arithmetik,/aʁɪtˈmeːtɪk/
arithmetisch,/arɪtmetɪʃ/
Arizona,/ˌaʁiˈtsoːna/,"q:fully Germanised; now archaic"
Arizona,"/ˌaʁiˈzoːna/,/ˌɛʁiˈzoːna/,/ˌɛɹiˈzɔʊ̯nɐ/"
Arkadien,/aʁkaːdɪən/
arkan,[aʁˈkaːn]
Arkansas,/aʁˈkanzas/,"a:Germanicised; slightly dated in educated speech"
Arkansas,/ˈaʁkənˌsɔː/,"a:approaching English; educated"
Arkansas,"/aʁˈkɛnzəs/,/əˈkɛnzəs/","a:approaching the dated or merely a supposed English pronunciation; proscribed"
Arlberg,/ˈaʁlˌbɛʁk/
Arm,"/arm/,[ʔaʁm],[ʔaɐ̯m],[ʔaːm]"
Armatur,[a(ʁ)maˈtuːɐ̯]
Armbanduhr,/ˈaʁmbantˌʔuːɐ̯/
Armbanduhren,/ˈaʁmbantˌʔuːʁən/
Armbeuge,/ˈaʁmˌbɔɪ̯ɡə/
Armbruch,[ˈaʁmˌbʁʊx]
Armbrust,/ˈarmbrʊst/
Armbrustschütze,/ˈaʁmbʁʊstˌʃʏtsə/
Armbrustschützen,/ˈaʁmbrʊstˌʃʏtsən/
Arme,/ˈaːɐ̯mə/
Armee,"/arˈmeː/,[aʁˈmeː],[a(ɐ̯)ˈmeː]"
Ärmel,"/ˈɛʁməl/,[ˈʔɛʁml̩]"
Ärmelkanal,/ˈɛʁml̩kaˌnaːl/
ärmellos,"/ˈɛʁməˌloːs/,[ˈʔɛʁməˌloːs]"
Armenhäuser,/ˈʔaʁmənˌhɔɪ̯zɐ/
Armenhaus,/ˈʔaʁmənˌhaʊ̯s/
Armer,/ˈaʁmɐ/
Armgelenk,/ˈaʁmɡəˌlɛŋk/
armieren,"/aʁˈmiːʁən/,[ʔaɐ̯ˈmiːʁən]"
Armine,[ʔäɐ̯ˈmiːnə]
Arminianer,[ʔäɐ̯miniˈaːnɐ]
Armleuchter,/ˈaʁmˌlɔɪ̯çtɐ/
Armreif,/ˈaʁmˌʁaɪ̯f/
armselig,/ˈaʁmˌzeːlɪç/,"qualifier:standard"
armselig,/ˈaʁmˌzeːlɪk/,"qualifier:common form in southern Germany, Austria, and Switzerland"
Armsessel,"/ˈaʁmˌzɛsl̩/,/ˈaʁmˌzɛsəl/"
Armut,/ˈaʁmuːt/
arm,[ʔaʁm]
Arne,/ˈaʁnə/
Arnheim,"/ˈarnhaɪ̯m/,[ˈʔaʁn.haɪ̯m],[ˈʔaʁ.naɪ̯m],[ˈʔaɐ̯-],[ˈʔaː-]"
Arno,/ˈaʁno/
Aroma,/ʔaˈʁoːma/
Aromen,/ʔaˈʁoːmən/
arrangieren,"/aʁãˈʒiːʁən/,[ʔaʁãˈʒiːɐ̯n]"
Arrest,/aˈʁɛst/
arrivieren,/aʁiˈviːʁən/
arrogant,/aʁoˈɡant/
Arroganz,/aʁoˈɡant͡s/
arrondieren,"/aʁɔnˈdiːʁən/,/aʁɔ̃ˈdiːʁən/"
arrosto di maiale,/arˈrɔs.to di maˈja.le/
Arsch,"/arʃ/,[ʔaʁʃ],[ʔaɐ̯ʃ],[ʔaːʃ]"
Arschbacke,/ˈaɐʃbakə/
Arsch der Welt,/aʁʃ deːɐ̯ vɛlt/
Arschgeige,/ˈarʃɡaɪ̯ɡə/
Arschgeigen,/ˈarʃɡaɪ̯ɡən/
arschig,/ˈaʁʃɪç/,"qualifier:standard"
arschig,/ˈaʁʃɪk/,"qualifier:common form in southern Germany, Austria, and Switzerland"
Arschkarte,/ˈaːɐ̯ʃkaʁtə/
Arschkriecher,/ˈaʁʃˌkʁiːçɐ/
Arschkriecherei,/aʁʃˌkʁiːçɐˈʁaɪ̯/
arschlings,/ˈaːɐ̯ʃlɪŋs/
Arschloch,"/ˈaʁʃlɔx/,/ˈaːɐ̯ʃlɔx/"
Arschlöcher,/ˈaːʁʃˌlœçɐ/
Arschrunzeln,[ˈarʃrʊntsl̩n]
Arsengehalt,/arˈzeːnɡəhalt/
arsenhaltig,/aʁˈzeːnˌhaltɪç/,"qualifier:standard"
arsenhaltig,/-ˌhaltɪk/,"qualifier:common form in southern Germany, Austria, and Switzerland"
arsenig,/aʁˈzeːnɪç/,"qualifier:standard"
arsenig,/aʁˈzeːnɪk/,"qualifier:common form in southern Germany, Austria, and Switzerland"
Arsenikesser,[aʁˈzeːnɪkˌɛsɐ]
Art,"/aːrt/,[ʔaːʁt],[ʔaːɐ̯t],[ʔaːt]"
Artefakt,/aʁtəˈfakt/
arten,"/ˈaːɐ̯tən/,[ˈʔaːɐ̯tn̩]"
Artepithet,[aːɐ̯tʔeˈpiːtet]
arteriell,/aʁteˈʁi̯ɛl/
artig,[ˈaːa̯tɪç],"qualifier:standard"
artig,[ˈaːa̯tɪk],"qualifier:common form in southern Germany, Austria, and Switzerland"
-artig,"/ˈaːɐ̯tɪç/,[ˈʔaːɐ̯tʰɪç]"
Artikel,"/a(ʁ)ˈtɪkəl/,/a(ʁ)ˈtiːkəl/"
Artikelreihe,/aʁˈtiːkl̩ˌʁaɪ̯ə/
Artikels,[ˌaʁˈtiːkl̩s]
Artikelzeile,/aʁˈtiːkl̩ˌt͡saɪ̯lə/
Artikulationsart,/aʁtikulaˈt͡si̯oːnsˌʔaːɐ̯t/
Artikulationsort,/aʁtikulaˈt͡si̯oːnsˌʔɔʁt/
Artikulationsstelle,/aʁtikulaˈt͡si̯oːnsˌʃtɛlə/
Artist,/aʁˈtɪst/
artspezifisch,/ˈaːɐ̯t ʃpeˌt͡siːfɪʃ/
artspezifischer,/ˈaːɐ̯t ʃpeˌt͡siːfɪʃɐ/
artspezifischsten,/ˈaːɐ̯t ʃpeˌt͡siːfɪʃstən/
arttypisch,/ˈaːɐ̯tˌtyːpɪʃ/
arttypischer,/ˈaːɐ̯tˌtyːpɪʃɐ/
arttypischsten,/ˈaːɐ̯tˌtyːpɪʃstən/
Art und Weise,[aːɐ̯t ʔʊnt ˈvaɪ̯zə]
Arznei,"/aʁt͡sˈnaɪ̯/,/aːɐ̯t͡sˈnaɪ̯/"
Arzneibuch,/aːɐ̯t͡sˈnaɪ̯buːx/
Arzt,[aːɐ̯tst],"a:standard"
Arzt,[aːts(t)],"a:common; particularly northern and central Germany"
Arzt,[aʁt͡st]
Ärzte,/ˈɛːɐ̯t͡stə/
Arztkittel,[ˈaːɐ̯t͡stˌkɪtl̩]
ärztlicher Notdienst,/ˈɛːɐ̯tstlɪçɐ ˈnoːtdiːnst/
Arztserie,"/ˈaːɐ̯t͡stˌzeːʁiə/,/ˈaʁt͡stˌzeːʁiə/"
Asbest,/asˈbɛst/
Asche,[ˈaʃə]
Äsche,/ˈɛʃə/
Aschenbecher,"/ˈaʃənˌbɛçər/,[ˈʔa.ʃn̩ˌbɛ.çɐ]"
Aschenbecher,[ˈʔaʒəˌbɛʒɛ],"q:southern Hessian,, w:Frankfurt Rhine-Main:Rhine-Main accent, for which it serves as a humorous [[shibboleth]] &lt;!-- please don't add other local accents; we only give them when they are somehow specially relevant --&gt;"
Aschenbrödel,/ˈaʃn̩ˌbʁøːdl̩/
Aschenputtel,/ˈaʃn̩pʊtl̩/
Aschen,"/ʔaʃn̩/,/ʔaʃən/"
Ascher,/ˈaʃɐ/
Aschermittwoch,/ˈaʃɐˈmɪtvɔx/
Aschers,/ˈaʃɐs/
Aschewolke,/ˈaʃəˌvɔlkə/
aschfahl,/ˈaʃˌfaːl/
Aschkenasi,/ˌaʃkeˈnaːzi/
a-Schwa,/ˈaˌʃvaː/
Ascorbinsäure,/askɔʁˈbiːnˌzɔʏ̯ʁə/
äsen,/ˈeːzn̩/,"qualifier:overall more common; particularly northern and eastern regions"
äsen,/ˈɛːzn̩/,"qualifier:standard; used naturally in western Germany and Switzerland"
Aserbaidschan,/ˌazɛʁbaɪ̯ˈd͡ʒaːn/
Aserbaidschaner,/azɛʁbaɪˈd͡ʒaːnɐ/
Aserbaidschanerin,/azɛʁbaɪˈd͡ʒaːnəʁɪn/
Aserbaidschanisch,/ˌazɐbaɪ̯ˈdʒaːnɪʃ/
aserbaidschanisch,/ˌazɛʁbaɪˈd͡ʒaːnɪʃ/
Aserbaidschans,/ˌazɛʁbaɪ̯ˈd͡ʒaːns/
Äser,/ˈɛːzɐ/
Asexualität,"/ˈazɛksu̯aliˌtɛːt/,/ˈasɛk-/","qualifier:standard; used naturally in western Germany and Switzerland"
Asexualität,/-ˌteːt/,"qualifier:overall more common; particularly northern and eastern regions"
asexuell,/ˈasɛksuˌɛl/,"a:standard"
asexuell,/ˈazɛksuˌɛl/,"a:many speakers, by analogy with the English loanword [[Sex]]"
Asiate,[aˈzi̯aːtə]
asiatisch,[aˈzi̯aːtɪʃ]
Asi,/ˈazi/
Asien,[ˈaːzi̯ən]
Askese,/aˈskeːzə/
aso,/aˈzoː/
asozial,/ˈazoˌtsjaːl/
Asoziale,[ˈazoˌt͡si̯aːlə]
Asozialer,[ˈazoˌt͡si̯aːlɐ]
Asparagin,/ˌaspaʁaˈɡiːn/
Aspartam,"/aspaʁˈtam/,[ʔäspʰäʁˈtʰäm]"
Aspartame,"/aspaʁˈtamə/,[ʔäspʰäʁˈtʰämə]"
Aspartamen,"/aspaʁˈtamən/,[ʔäspʰäʁˈtʰämən]"
Aspartams,"/aspaʁˈtams/,[ʔäspʰäʁˈtʰäms]"
Aspekt,/ʔasˈpɛkt/
Asperg,/ˈaspɛʁk/
Asperger,/ˈaspɛʁɡɐ/
Asperger-Syndrom,[ˈaspɛʁɡɐzʏnˌdʀoːm]
Asphalt,"/asˈfalt/,/ˈasfalt/"
asphaltieren,/asfalˈtiːʁən/
Aspie,/ˈaspi/
Aspik,"/asˈpiːk/,/asˈpɪk/,/ˈaspɪk/"
Aspirant,/aspiˈʁant/
Aspirata,/aspiˈʁaːta/
Aspiration,/ˌaspiʁaˈtsi̯oːn/
aspirieren,/ˌaspiˈʁiːʁən/
Assassine,[asaˈsiːnə]
Assertion,/asɛʁˈt͡si̯oːn/
assertiv,/asɛʁˈtiːf/
assi,/ˈazi/
Assiette,/aˈsi̯ɛtə/
Ass im Ärmel,/ˈas ɪm ˌɛʁməl/
Assimilationen,/ʔasimilaˈtsi̯oːnən/
Assimilation,/ʔasimilaˈtsi̯oːn/
assimilieren,"/ʔasimiˈliːʁən/,/ʔasimiˈliːɐ̯n/"
Assistent,/asɪstˈɛnt/
Assistenten,/asɪstˈɛntən/
Assistentin,/asɪstˈɛntɪn/
Assistentinnen,/asɪstˈɛntɪnən/
Assistenzen,"/ʔasɪsˈtɛntsn̩/,/ʔasɪsˈtɛntsən/"
Assistenz,/ʔasɪsˈtɛnts/
assistieren,[asɪsˈtiːʁən]
Assonanz,/asoˈnant͡s/
Assoziation,"/ˌa.so.tsjaˈtsjoːn/,/ˌa.so.tsi.aˈtsjoːn/"
assoziieren,/asotsiˈiːʁən/
Assyrer,/aˈsyːʁɐ/
Assyrien,/aˈsyːʁiən/
Assyriologe,/aˌsyːʁioˈloːɡə/
Assyriologie,"/asyʁioloˈɡiː/,[ʔasyʁioloˈɡiː]"
Assyriologin,/aˌsyːʁioˈloːɡɪn/
aß,[ʔaːs]
Ass,/ʔas/
Ast,/ast/
Asthenie,/asteˈniː/
asthenisch,/asˈteːnɪʃ/
Asthenosphäre,/astenoˈsfɛːʀə/,"qualifier:standard; used naturally in western Germany and Switzerland"
Asthenosphäre,/-ˈsfeːʀə/,"qualifier:overall more common; particularly northern and eastern regions"
Asthma,[ˈast.ma]
Asthmatikerin,/astˈmaːtɪkəʁɪn/
Ästling,/ˈɛstlɪŋ/
Astloch,[ˈastˌlɔx]
Astlöcher,[ˈastˌlœçɐ]
Astlöchern,[ˈastˌlœçɐn]
Astloches,[ˈastˌlɔxəs]
Astlochs,[ˈastˌlɔxs]
Astrologe,/ˌastʁoˈloːɡə/
Astrologie,/astʁoloˈɡiː/
Astronaut,/ˌas.tʁoˈnaʊ̯t/
Astronomen,/ʔastʁoˈnoːmən/
Astronomie,[ʔastʁonoˈmiː]
Astronomin,/astʁoˈnoːmɪn/
Astronom,/ʔastʁoˈnoːm/
Astrozyt,/astʁoˈt͡syːt/
asturianische,[ʔastuʁiˈaːnɪʃə]
asturianisch,[ʔastuʁiˈaːnɪʃ]
asturisch,[ʔasˈtuːʁɪʃ]
Asylant,/azyˈlant/
Asylantrag,[aˈzyːlʔanˌtʁaːk]
Asylbewerber,/aˈzyːlbəvɛrbɐ/
Asylrecht,"/aˈzyːlˌʁɛçt/,[ʔaˈzyːlˌʁɛçtʰ]"
Asylstadt,/aˈzyːlˌʃtat/
Asylsuchender,/aˈzyːlˌzuːxn̩dɐ/
Asylwerber,/aˈzyːlvɛrbɐ/
Ataman,[ataˈmaːn]
atavistisch,/ɑ.tɑˈvisˈtiʃ/
Atelier,/atəˈli̯eː/
atelisch,/ˈatelɪʃ/
Atem,/ˈaːtəm/
atemberaubend,/ˈaːtəmbəˌʁaʊ̯bn̩t/
Atemlähmung,/ˈaːtəmˌlɛːmʊŋ/
atemlos,[ˈʔaːtəmˌloːs]
Atemluft,/ˈaːtəmˌlʊft/
Atemnot,/ˈaː.təmˌnoːt/
Atempause,/ˈaːtəmˌpaʊ̯zə/
Atems,/ˈʔaːtəms/
Atemzug,/ˈaːtəmt͡suːk/
Atheist,/ateˈɪst/
Athen,/aˈteːn/
Athene,/aˈteːnə/
Äther,[ˈeː.tɐ],"qualifier:overall more common; particularly northern and eastern regions"
Äther,[ˈɛː.tɐ],"qualifier:standard; used naturally in western Germany and Switzerland"
Äthiopien,"/ɛˈtjoːpi̯ən/,[ɛ-],[e-],[-pi.ən],[-pjən]"
Äthiopier,"/ɛˈtjoːpi̯ər/,[ɛ-],[e-],[-pi.ɐ],[-pjɐ]"
Äthiopierin,"/ɛˈtjoːpi̯ərɪn/,[ɛ-],[e-],[-pi.ə.ʁɪn],[-pjə.ʁɪn]"
äthiopisch,"/ɛˈtjoːpɪʃ/,[ɛ-],[e-]"
Athletik,/ˌatˈleːtɪk/
Äthyl,[ɛˈtyːl]
Ätiologie,/eːtio-/,"qualifier:overall more common; particularly northern and eastern regions"
Ätiologie,/ɛːtioloˈɡiː/,"qualifier:standard; used naturally in western Germany and Switzerland"
ätiologisch,/ɛti̯oˈloɡɪʃ/
Atlantik,/atˈlantɪk/
atlantisch,/atˈlantɪʃ/
Atlantischer Ozean,/atˌlantɪʃɐ ˈʔoːt͡seaːn/
Atlas,/ˈatlas/
atmen,/ˈaːpmən/,"a:casual speech"
Atmen,/ˈaːtmən/
atmen,"/ˈaːtmən/,[ˈaːtmən]","a:standard"
atmet aus,/ˌaːtmət ˈaʊ̯s/
atmete aus,/ˌaːtmətə ˈaʊ̯s/
Atmosphäre,/-feːʀə/,"qualifier:overall more common; particularly northern and eastern regions"
Atmosphäre,/ʔatmoˈsfɛːʀə/,"qualifier:standard; used naturally in western Germany and Switzerland"
Atmung,/ˈaːtmʊŋ/
Atomenergie,/aˈtoːmʔenɛʁˌɡiː/
atomisieren,[ʔatomiˈziːʁən]
Atomkraft,/aˈtoːmkʁaft/
Atomkraftwerk,/aˈtoːmˌkʁaftvɛʁk/
Atomkrieg,/aˈtoːmkriːk/
Atommacht,/aˈtoːmmaxt/
Atommasse,/aˈtoːˌmasə/
Atomtheorie,/aˈtoːmteoˌʁiː/
Atomuhr,/aˈtoːmˌʔu(ː)ɐ̯/
Atomzeitalter,/aˈtoːmt͡saɪ̯tˌʔaltɐ/
Atrazin,/ˌatʁaˈt͡siːn/
Atrium,/ˈaːtʀiʊm/
Atriumhaus,/ˈaːtʁiʊmˌhaʊ̯s/
Atrophie,/atʁoˈfiː/
ätschibätschi,/ˈɛːt͡ʃiˌbɛːt͡ʃi/
Attacke,/aˈtakə/
attackieren,"/ataˈkiːʁən/,[ʔatʰaˈkʰiːɐ̯n]"
Attentat,"/ˈatənˌtaːt/,/ˌatənˈtaːt/"
Attentäter,"/ˈatənˌtɛːtɐ/,[ˈatənˌtɛːtɐ],[ˈatn̩ˌtɛːtɐ]","qualifier:standard; used naturally in western Germany and Switzerland"
Attentäterin,/ˈatn̩ˌteːtəʁɪn/,"qualifier:overall more common; particularly northern and eastern regions"
Attentäterin,/ˈatn̩ˌtɛːtəʁɪn/,"qualifier:standard; used naturally in western Germany and Switzerland"
Attentäterinnen,/ˈatn̩ˌtɛːtəʁɪnən/,"qualifier:standard; used naturally in western Germany and Switzerland"
Attentäterinnen,/-ˌteːtə-/,"qualifier:overall more common; particularly northern and eastern regions"
Attentäter,/-ˈteːt/,"qualifier:overall more common; particularly northern and eastern regions, qualifier:standard; used naturally in western Germany and Switzerland"
Attila,/ˈatila/
Attraktion,/atʁakˈt͡si̯oːn/
Attraktivität,/atʁaktiviˈtɛːt/,"qualifier:standard; used naturally in western Germany and Switzerland"
Attraktivität,/-ˈteːt/,"qualifier:overall more common; particularly northern and eastern regions"
Attrappe,/aˈtʁapə/
Attribut,/atʁibuːt/
attributiv,/atʁibuˈtiːf/
ätzend,/ˈɛtsənd/
ätzen,"[ˈʔɛtsn̩],[ˈʔɛtsən]"
Ätznatron,/ˈɛts.ˌnaːtʁɔn/
Au,/ˈaʊ̯/
Aubergine,/ˈob̥ɛrʃiːnə/,"a:common form in southern Germany, Austria, Switzerland"
Aubergine,"/ˌobɛʁˈʒiːnə/,[-bɛr-],[-bɛɐ̯-],/-bər-/,[-bɐ-]"
auch,/aʊ̯/,"a:chiefly southern Germany and Austria; also in the northern half in some positions, e.g. before '', l:de:nicht''"
auch,/aʊ̯x/,"a:standard"
Audi,/aʊ̯di/
Audiodatei,"/ˈaʊ̯diodaˌtaɪ̯/,[ˈʔaʊ̯diodaˌtʰaɪ̯]"
audiovisuell,"/aʊdiovizuˈɛl/,/aʊdiovizuˈʔɛl/"
auditieren,/aʊ̯dɪˈtiːʁən/
auditiv,/aʊ̯diˈtiːf/
Auditorium,/aʊ̯diˈtoːʁiʊm/
Aue,/aʊ̯ə/
Auen,/ˈaʊ̯ən/
Auerochse,[ˈʔaʊɐˌʔɔksə]
Auerrind,[ˈʔaʊɐʁɪnt]
aufaddieren,/ˈaʊ̯fʔaˌdiːʁən/
auf allen vieren,[aʊ̯f ˈalən ˈfiːʁən]
aufarbeiten,[ˈaʊ̯fˌʔaʁbaɪ̯tn̩]
aufatmen,[ˈʔaʊ̯fʔaːtmən]
auf,/aʊ̯f/
aufbauen,/ˈaʊ̯fbaʊ̯ən/
aufbauend,/ˈaʊ̯fˌbaʊ̯ənt/
aufbauschen,"/ˈaʊ̯fˌbaʊ̯ʃən/,[ˈʔaʊ̯fˌbaʊ̯ʃn̩]"
aufbegehren,/ˈaʊ̯fbəˌɡeːʁən/
Aufbereitung,[ˈaʊ̯fbəˌʁaɪ̯tʊŋ]
aufbessern,/ˈʔaʊ̯fbɛsɐn/
aufbetten,[ˈaʊ̯fˌbɛtn̩]
aufbewahren,"/ˈaʊ̯fbəˌvaːʁən/,[ˈʔaʊ̯fbəˌvaːɐ̯n]"
aufbieten,/ˈaʊ̯fˌbiːtn̩/
Aufbietung,[ˈaʊ̯fbiːtʊŋ]
aufbinden,"/aʊ̯fbɪndən/,/aʊ̯fbɪndn̩/"
aufblähen,"/ˈaʊ̯fˌblɛːən/,[ˈʔao̯fˌblɛː.ən],[-ˌbleː.ən],[-n̩]"
Aufblähung,/ˈaʊ̯fˌblɛːʊŋ/
Aufblähungen,[ˈaʊ̯fˌblɛːʊŋən]
aufblasbar,/ˈaʊ̯fˌblaːsbaːɐ̯/
Aufblasbarkeit,/ˈaʊ̯fˌblaːsbaːɐ̯kaɪ̯t/
aufblasen,/ˈaʊ̯fˌblaːzn̩/
Aufblaser,/ˈaʊ̯fˌblaːzɐ/
aufbleiben,"/ˈaʊ̯fˌblaɪ̯bən/,[ˈaʊ̯fˌblaɪ̯bən],[ˈaʊ̯fˌblaɪ̯bm̩]"
aufbleibend,/ˈaʊ̯fˌblaɪ̯bənd/
Aufblendlicht,/ˈaʊ̯fblɛntˌlɪçt/
Aufblendlichter,/ˈaʊ̯fblɛntˌlɪçtɐ/
Aufblendlichtes,/ˈaʊ̯fblɛntˌlɪçtəs/
Aufblendlichts,/ˈaʊ̯fblɛntˌlɪçts/
aufblitzen,/ˈaʊ̯fˌblɪt͡sn̩/
aufblühen,/ˈʔaʊ̯fblyːən/
aufbrauchen,[ˈaʊ̯fˌbʁaʊ̯χn̩]
aufbrechen,"[ˈʔaʊ̯fˌbʁɛçn̩],[ˈʔaʊ̯fˌbʁɛçən]"
aufbrezeln,/ˈaʊ̯fˌbʁeːt͡sl̩n/
aufbringen,/ˈaʊfˌbʁɪŋən/
aufbürden,[ˈʔaufˌbʏʁdn̩]
aufdecken,[ˈaʊ̯fˌdɛkn̩]
auf dem Kieker,/ˌaʊ̯f.demˈkiːkɐ/
auf dem Papier,[aʊ̯f deːm paˈpiːɐ̯]
auf den Arm nehmen,[aʊ̯f deːn ˈaʁm ˈneːmən]
auf den Hund kommen,[aʊ̯f deːn ˈhʊnt ˈkɔmən]
auf den Keks gehen,[aʊ̯f deːn ˈkeːks ˌɡeːən]
auf der Bärenhaut liegen,/aʊ̯f deːɐ̯ ˈbɛːʁənˌhaʊ̯t ˈliːɡn̩/
auf der gleichen Wellenlänge sein,[aʊ̯f deːɐ̯ ˌɡlaɪ̯çn̩ ˈvɛlənlɛŋə ˌzaɪ̯n]
